2024-09-22,2
2024-09-20,2
2024-09-14,0
2024-09-13,2
2024-09-12,0
2024-08-22,2
2024-08-09,2
2024-08-08,2
2024-08-07,2
2024-08-06,2
2024-08-05,2
2024-05-29,2
2024-05-28,2
2024-05-27,2
2024-05-26,2
2024-05-25,2
2024-05-24,2
2024-05-23,2
2024-05-22,2
2024-05-21,2
2024-05-20,2
2024-05-19,2
